Code, Area (square meter), Latitude, Longitude
53063013600,31899590,47.605426,-117.48358
53063013700,70974219,47.6607719,-117.525426
53063013800,17156205,47.6186241,-117.6484594
53063013900,39214695,47.5438131,-117.6671605
53063014001,2800029,47.4920039,-117.5772682
53063014002,26177418,47.5020219,-117.6043049
53063014100,280723120,47.5108486,-117.6587045
53063014200,645175264,47.3660074,-117.6307756
53063014300,861407590,47.3762315,-117.2491312
53063014400,6326112,47.6933186,-117.3521333
53063014500,7876144,47.6604055,-117.3718551
53065941000,615308276,47.9290997,-118.0481283
53065950100,1741157799,48.8298484,-117.8756194
53065950200,532634217,48.5678949,-117.9033588
53065950300,5185724,48.5523815,-117.9047244
53065950500,7085538,48.5362536,-117.8899907
53065950600,734350192,48.5624045,-117.6800061
53065950700,15454126,48.2817109,-117.726678
53065950800,751541158,48.3273024,-117.7256221
53065950900,678568201,48.1838483,-118.1229472
53065951100,611273495,48.1013646,-117.854351
53065951300,474344612,48.0834244,-117.592759
53065951400,249509776,47.9035596,-117.7090428
53067010100,3189156,47.0452755,-122.9023537
53067010200,5796265,47.0610404,-122.8812859
53067010300,3970064,47.0447883,-122.8734533
53067010400,4094007,47.0242771,-122.884302
53067010510,2686574,47.0417218,-122.9441939
53067010520,3715505,47.0375908,-122.9174763
53067010600,4144602,47.055216,-122.9244932
53067010700,5263917,47.0287483,-122.8607989
53067010800,16567478,46.9871304,-122.9051948
53067010910,6288881,47.015084,-122.9280708
53067010920,9243128,46.9974794,-122.9373651
53067011000,27941001,46.9919447,-122.9719254
53067011100,6724026,47.0670235,-122.9364004
53067011200,6775248,47.0465602,-122.8161738
53067011300,3329502,47.0249695,-122.8350725
53067011410,2648011,47.0298796,-122.8092591
53067011420,5632102,47.0107166,-122.7992015
53067011500,4455290,47.0528069,-122.7795308
53067011610,8001789,47.0319498,-122.779746
53067011621,4525264,46.9976109,-122.8323195
53067011622,2166820,46.9987725,-122.7991135
53067011623,3031367,46.9922592,-122.8142443
53067011624,10230589,46.9957959,-122.7683928
53067011710,9053405,47.0021097,-122.8571915
53067011720,20111686,46.9688575,-122.8534087
53067011810,190053394,46.9626129,-123.0848245
53067011821,33576698,46.9299079,-122.9227614
53067011822,35970034,46.9372189,-122.9755025
53067011900,136182324,47.079576,-123.0652531
53067012000,23576506,47.0881511,-122.9593951
53067012100,29113593,47.1355247,-122.8749908
53067012211,18575404,47.0952124,-122.8470406
53067012212,10039189,47.0583747,-122.8352518
53067012221,34810524,47.1137683,-122.8064783
53067012222,27008021,47.0936638,-122.7456499
53067012310,13239660,47.0276194,-122.7511266
53067012320,30184084,47.0275683,-122.6839154
53067012330,3170179,47.0571358,-122.7532426
53067012411,24745613,46.9486293,-122.6246197
53067012412,21880842,46.9294904,-122.5974483
53067012420,87313221,46.9564727,-122.7168816
53067012510,140374418,46.8041458,-122.4064625
53067012520,252983114,46.8293643,-122.6069969
53067012530,67901935,46.8922147,-122.7219396
53067012610,128453805,46.8839764,-122.868397
53067012620,153890505,46.815339,-122.820482
53067012710,41481316,46.7969,-122.9554388
53067012720,77369168,46.7868664,-123.0756319
53067012730,109694201,46.8584634,-123.0587925
53067990100,0,47.1437692,-122.7753216
53069950100,680956787,46.2946377,-123.4244583
53071920000,1636172139,46.3553354,-118.5793363
53071920100,1471743167,46.142704,-118.3602231
53071920200,70555766,46.0538512,-118.4510923
53071920300,5538172,46.0466223,-118.380517
53071920400,2274355,46.0795912,-118.3682729
53071920500,3821794,46.0733235,-118.3478889
53071920600,6708934,46.0530506,-118.3519685
53071920701,1853529,46.0597176,-118.3304478
53071920702,3552967,46.0552036,-118.3205873
53071920801,3682564,46.0779292,-118.3053858
53071920802,1304521,46.0723779,-118.3259399
53071920900,82158811,46.0305355,-118.2957695
53073000100,86768369,48.790463,-122.3711113
53073000200,42896772,48.8030157,-122.5399579
53073000300,6433287,48.7752634,-122.5116783
53073000400,4625370,48.7675617,-122.4877903
53073000501,2541846,48.7563887,-122.4683045
53073000502,1247203,48.7557197,-122.4860422
53073000600,1063020,48.7478908,-122.4859588
53073000700,3158808,48.7640123,-122.4498919
53073000803,4588567,48.7720864,-122.4334809
53073000804,11084736,48.7647821,-122.3945096
53073000805,26710993,48.7260983,-122.3888087
53073000806,94959494,48.692166,-122.2652852
53073000901,5284314,48.7451848,-122.448307
53073000902,16469939,48.7154214,-122.4481098
53073001000,2481593,48.7369217,-122.4797992
53073001100,5680573,48.7150195,-122.5187975
53073001201,2468898,48.7219184,-122.4831149
53073001202,57536211,48.659891,-122.4547135
53073010100,4235114991,48.8498915,-121.4903838
53073010200,181264518,48.9380129,-122.3043786
53073010301,93083391,48.9573785,-122.521294
53073010302,4259559,48.9499648,-122.4548298
53073010303,22853406,48.9715778,-122.4351806
53073010401,79511415,48.9733777,-122.6635021
53073010403,21282619,48.9617739,-122.8079639
53073010404,59630877,48.9021484,-122.7644472
53073010501,82477166,48.8889116,-122.7854839
53073010502,19535823,48.8735468,-122.5865439
53073010600,49658615,48.8653072,-122.524321
53073010701,85520180,48.8825488,-122.4248438
53073010702,58516017,48.8421113,-122.3180305
53073010900,23970352,48.6934263,-122.6794705
53073011000,12652236,48.9807878,-123.0297037
53073940000,54064329,48.7673616,-122.6378452
53075000100,1461458,46.7328087,-117.1686493
53075000200,109088793,46.7933661,-117.224018
53075000300,161946290,46.7020238,-117.2670006
53075000400,136780265,46.6768995,-117.1132027
53075000500,1473238,46.7257144,-117.153763
53075000600,84051082,46.7708687,-117.0997509
53075000700,903082496,47.0072625,-117.2167066
53075000800,354820459,46.8834765,-117.4275412
53075000900,2053937326,47.0967471,-117.6236389
53075001000,1785787241,46.7282243,-117.8212524
53077000100,2942749,46.5989316,-120.5056287
53077000200,3561043,46.6149359,-120.5021571
53077000300,4897954,46.617046,-120.542333
53077000400,10587443,46.6100006,-120.5908294
53077000500,2487751,46.6048935,-120.5440076
53077000600,1530446,46.6074848,-120.5226786
53077000700,2930011,46.5920019,-120.5185173
53077000800,2582077,46.5962765,-120.5513573
53077000901,5874538,46.5932649,-120.5964548
53077000902,4927628,46.5787194,-120.5926103
53077001000,2600922,46.5890308,-120.5513369
53077001100,12724910,46.5683776,-120.5514838
53077001201,1272259,46.5780583,-120.525125
53077001202,2787808,46.5775805,-120.5085831
53077001300,8043268,46.557823,-120.5048266
53077001400,5539742,46.5616817,-120.4803555
53077001501,2999145,46.593852,-120.488121
53077001502,1685600,46.5824636,-120.4848233
53077001601,76994243,46.6226881,-120.4080484
53077001602,20526863,46.6027395,-120.4491926
53077001701,1025408277,46.6093682,-120.1274309
53077001702,82608046,46.53659,-120.4172043
53077001800,245307181,46.3388353,-119.9317361
53077001901,5263090,46.2601256,-119.8947164
53077001902,4826842,46.250188,-119.9187112
53077002001,8650282,46.3290342,-120.0075239
53077002002,9358552,46.312899,-120.0127498
53077002101,192847625,46.4209503,-120.0338234
53077002102,108804193,46.3235766,-120.1038699
53077002200,207537566,46.445785,-120.2378122
53077002701,389371702,46.1086309,-120.0118742
53077002801,91989185,46.5654587,-120.7188447
53077002802,30068400,46.5712707,-120.6266001
53077002900,212569662,46.6755388,-120.8069602
53077003001,3020836532,46.7468157,-121.0980508
53077003002,28880949,46.710693,-120.6721655
53077003100,66031075,46.704844,-120.5844384
53077003200,10870907,46.6467921,-120.5410036
53077003400,27131803,46.6548127,-120.5700319
53077940001,304900099,46.4153295,-120.5523001
53077940002,232733153,46.3643375,-120.3859959
53077940003,4621258343,46.2591386,-120.8493249
53077940004,8368159,46.4459053,-120.4198037
53077940005,5135224,46.3731394,-120.3161842
53077940006,4504123,46.3841309,-120.3070574
