USPS,GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                             
GA,13095011200,71465062,1880355,27.593,0.726,31.5895783,-84.0294807
GA,13095011300,17641403,4596994,6.811,1.775,31.6186418,-84.1192483
GA,13095011400,2794770,13958,1.079,0.005,31.5761048,-84.1633618
GA,13095011600,101136657,472124,39.049,0.182,31.4939655,-84.0151627
GA,13097080102,30263491,203697,11.685,0.079,33.7450041,-84.6145755
GA,13097080103,10039024,12942,3.876,0.005,33.7885297,-84.630616
GA,13097080201,19002258,36208,7.337,0.014,33.7829833,-84.6962651
GA,13097080202,15054851,104561,5.813,0.04,33.7569764,-84.6618238
GA,13097080301,22390064,57732,8.645,0.022,33.769517,-84.7465369
GA,13097080303,5182535,0,2.001,0,33.7600104,-84.717662
GA,13097080304,10295199,0,3.975,0,33.7396513,-84.750921
GA,13097080402,112220308,315744,43.329,0.122,33.6263433,-84.8496928
GA,13097080403,42341684,51659,16.348,0.02,33.7165767,-84.8463379
GA,13097080404,59613296,324700,23.017,0.125,33.7581971,-84.8394665
GA,13097080505,9912113,0,3.827,0,33.710967,-84.7882081
GA,13097080506,18380434,14490,7.097,0.006,33.6853699,-84.8143005
GA,13097080507,24996920,212863,9.651,0.082,33.6361714,-84.7942608
GA,13097080508,6410567,70776,2.475,0.027,33.7202374,-84.7578252
GA,13097080509,8636135,56090,3.334,0.022,33.7089501,-84.7328633
GA,13097080510,14919170,99302,5.76,0.038,33.6923988,-84.7320506
GA,13097080511,42488650,390611,16.405,0.151,33.662021,-84.7267716
GA,13097080602,24268807,121336,9.37,0.047,33.7228241,-84.6355928
GA,13097080603,14166883,110228,5.47,0.043,33.7276738,-84.7111051
GA,13097080604,27679162,334065,10.687,0.129,33.700388,-84.6724307
GA,13099090100,342334511,807824,132.176,0.312,31.3600383,-84.7272854
GA,13099090200,297094519,2964129,114.709,1.144,31.4453867,-84.9408107
GA,13099090300,144943154,1331155,55.963,0.514,31.3317473,-85.0271264
GA,13099090400,202277964,894885,78.1,0.346,31.3138364,-84.892919
GA,13099090500,340961991,3719184,131.646,1.436,31.1995947,-84.9937344
GA,13101880100,859677791,15087059,331.923,5.825,30.7085,-82.836132
GA,13101880200,214893856,344,82.971,0,30.7454014,-83.0891308
GA,13103030100,427080499,3484110,164.897,1.345,32.482162,-81.406062
GA,13103030202,164520927,2451442,63.522,0.947,32.4127078,-81.2687067
GA,13103030203,139181268,1004203,53.738,0.388,32.3112685,-81.3597701
GA,13103030204,112374749,675185,43.388,0.261,32.3504162,-81.4143579
GA,13103030301,71670633,0,27.672,0,32.2446252,-81.2829075
GA,13103030303,56369270,691810,21.764,0.267,32.338768,-81.2259396
GA,13103030304,29285458,0,11.307,0,32.2801268,-81.233915
GA,13103030305,94788078,2874726,36.598,1.11,32.2825774,-81.1721673
GA,13103030401,78599056,2122143,30.347,0.819,32.1725485,-81.3849415
GA,13103030402,63411372,160453,24.483,0.062,32.2036175,-81.3191868
GA,13105000100,139489257,1460800,53.857,0.564,34.1850585,-83.0181125
GA,13105000200,263512549,32706036,101.743,12.628,34.1839641,-82.7833857
GA,13105000300,192123049,1639833,74.179,0.633,34.0924098,-82.9321241
GA,13105000400,12109094,32065,4.675,0.012,34.1278996,-82.8651405
GA,13105000500,302069751,24073039,116.63,9.295,34.0356415,-82.745661
GA,13107970100,488174788,9724767,188.485,3.755,32.5249943,-82.1891917
GA,13107970200,400350499,4248680,154.576,1.64,32.7456516,-82.2509755
GA,13107970300,148945675,1558157,57.508,0.602,32.6611326,-82.3082654
GA,13107970400,192853364,2204726,74.461,0.851,32.6155793,-82.4193227
GA,13107970500,198838066,2463282,76.772,0.951,32.5596567,-82.5079789
GA,13107970600,333604098,4602465,128.805,1.777,32.4663186,-82.336877
GA,13109970100,185456738,4004712,71.605,1.546,32.2164383,-81.9142149
GA,13109970200,93388570,2131959,36.058,0.823,32.127138,-81.9457166
GA,13109970300,194767448,4240597,75.2,1.637,32.1070822,-81.8257842
GA,13111050100,114058577,229831,44.038,0.089,34.946183,-84.2324068
GA,13111050200,97892126,710173,37.796,0.274,34.9495477,-84.3528539
GA,13111050300,279164191,29644,107.786,0.011,34.9171925,-84.5179436
GA,13111050400,114491898,5684244,44.206,2.195,34.8629476,-84.3316916
GA,13111050500,397004061,6806087,153.284,2.628,34.7885625,-84.1949508
GA,13113140101,41685008,917972,16.095,0.354,33.5235064,-84.4866745
GA,13113140102,30851230,437674,11.912,0.169,33.494915,-84.4653495
GA,13113140203,26257117,687269,10.138,0.265,33.481257,-84.5935766
GA,13113140204,41058854,915474,15.853,0.353,33.4806926,-84.5558825
GA,13113140206,13865512,522052,5.354,0.202,33.438845,-84.5666578
GA,13113140207,7352441,800328,2.839,0.309,33.4245833,-84.586475
GA,13113140208,16875224,500878,6.516,0.193,33.4173873,-84.6052179
GA,13113140303,13785080,948083,5.322,0.366,33.3746564,-84.5766774
GA,13113140304,13790448,128842,5.325,0.05,33.4066222,-84.5509279
GA,13113140305,25574835,601718,9.874,0.232,33.4214827,-84.5179091
GA,13113140306,13213624,70359,5.102,0.027,33.3601975,-84.5473798
GA,13113140307,17042411,382201,6.58,0.148,33.3569314,-84.5197642
GA,13113140403,15654437,270505,6.044,0.104,33.4729432,-84.4759094
GA,13113140404,13788710,438744,5.324,0.169,33.4407369,-84.4789889
GA,13113140405,19926468,522730,7.694,0.202,33.4078974,-84.4665531
GA,13113140406,13305918,234782,5.137,0.091,33.4602133,-84.4160043
GA,13113140407,21884500,485689,8.45,0.188,33.4376751,-84.4199188
GA,13113140408,15645077,231645,6.041,0.089,33.3954401,-84.4215812
GA,13113140501,71516863,1788018,27.613,0.69,33.3525149,-84.4503408
GA,13113140502,70346348,1940220,27.161,0.749,33.2968288,-84.4668415
GA,13115000100,102083529,1274160,39.415,0.492,34.3495311,-85.065512
GA,13115000201,54985554,883728,21.23,0.341,34.3375219,-85.1667718
GA,13115000202,190836386,2298081,73.682,0.887,34.4476852,-85.1382297
GA,13115000300,135457976,3691514,52.301,1.425,34.3148637,-85.296083
GA,13115000400,13812520,301305,5.333,0.116,34.2873861,-85.2487326
GA,13115000500,5637554,9573,2.177,0.004,34.2811225,-85.2059308
GA,13115000600,14818541,438819,5.721,0.169,34.2837253,-85.148864
GA,13115000700,62689140,881767,24.204,0.34,34.2673186,-85.0665879
GA,13115000800,15817293,194245,6.107,0.075,34.258905,-85.1264209
GA,13115000900,8777250,293492,3.389,0.113,34.2353334,-85.1465888
GA,13115001100,3762774,143359,1.453,0.055,34.2617851,-85.1814958
GA,13115001200,5761687,27350,2.225,0.011,34.2566892,-85.2273212
GA,13115001300,11474171,16507,4.43,0.006,34.2642104,-85.2461725
GA,13115001400,157409275,4713523,60.776,1.82,34.2462107,-85.3052673
GA,13115001600,4420051,29463,1.707,0.011,34.2314905,-85.1665636
GA,13115001701,103787921,601512,40.073,0.232,34.1205697,-85.1499532
GA,13115001702,100957942,1337525,38.98,0.516,34.184466,-85.0971362
GA,13115001800,16644809,347553,6.427,0.134,34.1944148,-85.1783135
GA,13115002000,284729263,4217270,109.935,1.628,34.1563415,-85.3177338
GA,13115002100,26572849,681361,10.26,0.263,34.2079459,-85.2063854
GA,13117130101,25776556,356865,9.952,0.138,34.2873933,-84.0556228
GA,13117130102,13592119,202656,5.248,0.078,34.2789643,-84.0161734
GA,13117130103,21478084,2480134,8.293,0.958,34.3195206,-83.9788647
GA,13117130104,20870378,8761027,8.058,3.383,34.2724269,-83.9775645
GA,13117130105,10010092,454659,3.865,0.176,34.2620378,-84.0414688
GA,13117130201,37680907,634942,14.549,0.245,34.3211986,-84.2011557
GA,13117130202,15217618,372852,5.876,0.144,34.2741181,-84.1323503
GA,13117130203,31035156,482931,11.983,0.186,34.3068456,-84.1453121
GA,13117130204,16992524,295357,6.561,0.114,34.3166214,-84.0919368
GA,13117130205,16749684,275461,6.467,0.106,34.2762103,-84.0914484
GA,13117130301,20496878,465861,7.914,0.18,34.2646715,-84.2031916
GA,13117130302,11916006,72288,4.601,0.028,34.197228,-84.2410431
GA,13117130303,18131187,185439,7,0.072,34.2645045,-84.2451102
GA,13117130304,12394828,128815,4.786,0.05,34.1615418,-84.2282171
GA,13117130305,9987545,93427,3.856,0.036,34.2226084,-84.2459385
GA,13117130306,8079549,131659,3.12,0.051,34.1791564,-84.2004308
GA,13117130307,12228934,115524,4.722,0.045,34.2228349,-84.2124866
GA,13117130403,29049814,357547,11.216,0.138,34.2460331,-84.1572729
GA,13117130404,6503256,53765,2.511,0.021,34.1928988,-84.180744
GA,13117130405,9977553,33621,3.852,0.013,34.2235262,-84.1763241
GA,13117130406,7127807,46651,2.752,0.018,34.1768153,-84.1672478
GA,13117130408,6769999,86044,2.614,0.033,34.2149406,-84.153028
GA,13117130409,8860251,31539,3.421,0.012,34.2253448,-84.1181123
GA,13117130410,7393570,56789,2.855,0.022,34.1952281,-84.1454125
GA,13117130503,13697930,20170476,5.289,7.788,34.2151771,-83.9867899
GA,13117130504,8565209,6450269,3.307,2.49,34.1963554,-84.0716292
GA,13117130505,11924225,10096650,4.604,3.898,34.2186313,-84.044931
GA,13117130506,10311064,365090,3.981,0.141,34.2367847,-84.0899128
GA,13117130507,6355500,3596377,2.454,1.389,34.183809,-84.0822367
GA,13117130508,11335402,147265,4.377,0.057,34.1569958,-84.1024558
GA,13117130509,8567186,1242150,3.308,0.48,34.1835451,-84.1191994
GA,13117130510,18189938,84835,7.023,0.033,34.1614425,-84.1320673
GA,13117130601,17259357,94917,6.664,0.037,34.1456754,-84.2285487
GA,13117130602,5552752,29195,2.144,0.011,34.1206857,-84.2466405
GA,13117130603,15137613,300381,5.845,0.116,34.1145426,-84.2107577
GA,13117130604,6358029,21984,2.455,0.008,34.1000615,-84.1896691
GA,13117130605,7313280,17136,2.824,0.007,34.1356283,-84.1651159
GA,13117130606,4413303,38240,1.704,0.015,34.0787562,-84.1756584
GA,13117130607,7704187,36275,2.975,0.014,34.1365465,-84.1398433
GA,13117130608,8673724,55850,3.349,0.022,34.0736428,-84.1474588
GA,13117130609,6810201,28838,2.629,0.011,34.1230729,-84.129709
GA,13117130610,10367109,206212,4.003,0.08,34.0782863,-84.1208215
GA,13117130611,6164520,177826,2.38,0.069,34.1071083,-84.1158515
GA,13117130612,9515461,76219,3.674,0.029,34.0994654,-84.1627715
GA,13117130613,8062147,27922,3.113,0.011,34.1387102,-84.1829104
GA,13119890101,62549668,496738,24.151,0.192,34.4132736,-83.1275949
GA,13119890102,92102962,7416676,35.561,2.864,34.4733501,-83.1366443
GA,13119890200,270926535,2433156,104.605,0.939,34.3992871,-83.2865636
GA,13119890300,156560919,1674141,60.449,0.646,34.2874097,-83.2704061
GA,13119890400,95153986,790591,36.739,0.305,34.3152139,-83.1462147
GA,13121000100,3347505,15686,1.292,0.006,33.7997992,-84.3549254
GA,13121000200,2878574,0,1.111,0,33.7916329,-84.3641988
GA,13121000400,1556959,48284,0.601,0.019,33.7883241,-84.3785105
GA,13121000500,3295685,11397,1.272,0.004,33.7961417,-84.3854516
GA,13121000600,1448252,11601,0.559,0.004,33.7853862,-84.4056539
GA,13121000700,1746026,0,0.674,0,33.7799333,-84.4233152
GA,13121001001,935255,0,0.361,0,33.7828223,-84.3902405
GA,13121001002,1763402,0,0.681,0,33.7763538,-84.3995123
GA,13121001100,471151,0,0.182,0,33.7841633,-84.3830169
GA,13121001201,567400,0,0.219,0,33.7763742,-84.3803049
GA,13121001202,481225,0,0.186,0,33.776784,-84.3851556
GA,13121001300,1316970,0,0.508,0,33.7761933,-84.3715699
GA,13121001400,722970,0,0.279,0,33.7770784,-84.3622634
GA,13121001500,1151121,0,0.444,0,33.776497,-84.3539007
GA,13121001600,921685,2683,0.356,0.001,33.766939,-84.3570136
GA,13121001700,1247838,0,0.482,0,33.7659024,-84.3671952
GA,13121001800,916981,0,0.354,0,33.7663445,-84.3780718
GA,13121001900,996267,0,0.385,0,33.7661963,-84.3872629
GA,13121002100,796144,0,0.307,0,33.765513,-84.3947157
GA,13121002300,1122539,0,0.433,0,33.7672174,-84.4186028
GA,13121002400,1352248,0,0.522,0,33.7586698,-84.4248089
GA,13121002500,872202,0,0.337,0,33.7590744,-84.4126613
GA,13121002600,955900,0,0.369,0,33.7587958,-84.4026296
GA,13121002800,748079,0,0.289,0,33.758087,-84.379399
GA,13121002900,714881,0,0.276,0,33.7580053,-84.3693491
GA,13121003000,1183370,1783,0.457,0.001,33.758758,-84.3572779
GA,13121003100,875791,0,0.338,0,33.7520808,-84.3530446
GA,13121003200,1063939,0,0.411,0,33.7498233,-84.3650959
GA,13121003500,1406170,0,0.543,0,33.7509444,-84.3916567
GA,13121003600,394280,0,0.152,0,33.7518752,-84.4029204
GA,13121003700,90578,0,0.035,0,33.7489883,-84.4101331
GA,13121003800,834768,0,0.322,0,33.7508286,-84.412023
GA,13121003900,833924,0,0.322,0,33.7500627,-84.4220948
GA,13121004000,1618674,0,0.625,0,33.7499759,-84.4361794
GA,13121004100,1265636,0,0.489,0,33.7408497,-84.428069
GA,13121004200,1247415,0,0.482,0,33.7390423,-84.4181855
GA,13121004300,614423,0,0.237,0,33.7453619,-84.4091076
GA,13121004400,825543,0,0.319,0,33.7407585,-84.401777
GA,13121004800,393122,0,0.152,0,33.7443311,-84.3839375
GA,13121004900,1094034,0,0.422,0,33.7409122,-84.3794478
GA,13121005000,1360056,0,0.525,0,33.7420805,-84.3650954
GA,13121005200,2267291,0,0.875,0,33.7355106,-84.3544774
GA,13121005300,2215225,0,0.855,0,33.7321404,-84.3708875
GA,13121005501,1192735,0,0.461,0,33.729867,-84.3837371
GA,13121005502,1702170,0,0.657,0,33.7162175,-84.3867651
GA,13121005700,832270,0,0.321,0,33.7319561,-84.403266
GA,13121005800,1256443,0,0.485,0,33.731861,-84.4105985
GA,13121006000,1560671,0,0.603,0,33.7379611,-84.4390857
GA,13121006100,2246955,0,0.868,0,33.7277552,-84.4370324
GA,13121006200,1040290,0,0.402,0,33.728483,-84.4217305
GA,13121006300,1325765,0,0.512,0,33.7237613,-84.3997049
GA,13121006400,1256312,0,0.485,0,33.7188154,-84.3735791
GA,13121006500,3280251,0,1.267,0,33.7141012,-84.4101267
GA,13121006601,1954144,0,0.754,0,33.7115423,-84.4224014
GA,13121006602,634878,0,0.245,0,33.7186105,-84.4286624
GA,13121006700,3381413,30463,1.306,0.012,33.7021727,-84.3954527
GA,13121006801,660642,0,0.255,0,33.7102924,-84.3677884
GA,13121006802,725838,0,0.28,0,33.7042854,-84.3609663
GA,13121006900,3150781,0,1.217,0,33.7183138,-84.3587699
GA,13121007001,4561615,1209,1.761,0,33.6915165,-84.3868055
GA,13121007002,4372850,8153,1.688,0.003,33.6920865,-84.3682107
GA,13121007100,2477926,0,0.957,0,33.6963573,-84.3546554
GA,13121007200,8962749,4884,3.461,0.002,33.6563757,-84.3609353
GA,13121007300,7613999,57176,2.94,0.022,33.672717,-84.3812442
GA,13121007400,2325713,0,0.898,0,33.6789102,-84.4070935
GA,13121007500,3295664,2277,1.272,0.001,33.6934857,-84.4097937
GA,13121007602,3369940,0,1.301,0,33.7109013,-84.4621548
GA,13121007603,3153491,0,1.218,0,33.7065095,-84.440383
GA,13121007604,1118928,0,0.432,0,33.7010616,-84.4654727
GA,13121007703,4526581,5090,1.748,0.002,33.7039885,-84.5086077
GA,13121007704,6762103,70773,2.611,0.027,33.7080796,-84.4873952
GA,13121007705,3297153,26322,1.273,0.01,33.683153,-84.4909911
GA,13121007706,12579285,778317,4.857,0.301,33.6739684,-84.5226963
GA,13121007802,13316383,301226,5.141,0.116,33.7143952,-84.5299315
GA,13121007805,15037459,163047,5.806,0.063,33.7542322,-84.5385907
GA,13121007806,4964736,83348,1.917,0.032,33.7460701,-84.5158656
GA,13121007807,2898746,0,1.119,0,33.7624507,-84.4968617
GA,13121007808,1630896,0,0.63,0,33.751633,-84.4998632
GA,13121007900,8449089,2961,3.262,0.001,33.7322732,-84.4910511
GA,13121008000,5912370,0,2.283,0,33.7245322,-84.4555814
GA,13121008101,903030,0,0.349,0,33.7359326,-84.4538952
GA,13121008102,7213108,19991,2.785,0.008,33.7418287,-84.471601
GA,13121008201,5357899,0,2.069,0,33.7699904,-84.4826839
GA,13121008202,6925157,104595,2.674,0.04,33.7793033,-84.5210369
GA,13121008301,2628175,0,1.015,0,33.764226,-84.4588619
GA,13121008302,1890469,0,0.73,0,33.7573898,-84.452286
GA,13121008400,1778033,0,0.687,0,33.7618564,-84.4355748
GA,13121008500,3793335,0,1.465,0,33.7758562,-84.4443269
GA,13121008601,4510093,0,1.741,0,33.7814512,-84.4661915
GA,13121008602,4544178,64756,1.755,0.025,33.7928898,-84.4901297
GA,13121008700,7711694,50285,2.978,0.019,33.7938339,-84.4598776
GA,13121008800,9633757,158931,3.72,0.061,33.8123521,-84.4590717
GA,13121008902,6925438,207919,2.674,0.08,33.7984651,-84.4194299
GA,13121008903,1151135,8496,0.444,0.003,33.8172088,-84.4416537
GA,13121008904,2983477,81654,1.152,0.032,33.8192698,-84.4330314
GA,13121009000,3150791,33952,1.217,0.013,33.814129,-84.4108285
GA,13121009101,1701636,18626,0.657,0.007,33.8093237,-84.395033
GA,13121009102,1571987,37636,0.607,0.015,33.8067606,-84.3865964
GA,13121009200,3487141,53145,1.346,0.021,33.8122786,-84.3618468
GA,13121009300,2417624,30244,0.933,0.012,33.8212723,-84.3808773
GA,13121009402,1337076,22818,0.516,0.009,33.8221523,-84.3642584
GA,13121009403,1178580,0,0.455,0,33.8315945,-84.3599075
GA,13121009404,2049465,20341,0.791,0.008,33.8385223,-84.3537714
GA,13121009501,4503269,25059,1.739,0.01,33.830825,-84.3962959
GA,13121009502,1868079,0,0.721,0,33.8419877,-84.3860683
GA,13121009601,822060,0,0.317,0,33.8463916,-84.3777069
GA,13121009602,2375923,0,0.917,0,33.8440942,-84.3614272
GA,13121009603,1878352,0,0.725,0,33.8343705,-84.3757572
GA,13121009700,10524237,348484,4.063,0.135,33.8422302,-84.4439703
GA,13121009801,5651676,29806,2.182,0.012,33.8391503,-84.4145464
GA,13121009802,10402093,182736,4.016,0.071,33.8636555,-84.4250506
GA,13121009900,7759919,55070,2.996,0.021,33.8613359,-84.3918503
GA,13121010001,4042844,40890,1.561,0.016,33.8625134,-84.3754032
GA,13121010002,6284899,76447,2.427,0.03,33.8680492,-84.3577716
GA,13121010106,6662977,138258,2.573,0.053,33.988342,-84.332991
GA,13121010107,5317770,34536,2.053,0.013,33.9779261,-84.3038995
GA,13121010108,4965945,35205,1.917,0.014,33.9680215,-84.2801292
GA,13121010110,5335849,58868,2.06,0.023,33.9205401,-84.3632092
GA,13121010113,2197580,10552,0.848,0.004,33.9039166,-84.3675404
GA,13121010114,4045928,17764,1.562,0.007,33.8905536,-84.375836
GA,13121010115,3451032,35340,1.332,0.014,33.8967987,-84.3538038
GA,13121010117,1366292,0,0.528,0,33.9620438,-84.3590974
GA,13121010118,1956517,13966,0.755,0.005,33.9735217,-84.3498219
GA,13121010119,2156951,0,0.833,0,33.9913064,-84.3452346
GA,13121010120,1011262,27937,0.39,0.011,34.0031967,-84.3409806
GA,13121010121,2096657,0,0.81,0,33.9311537,-84.3706421
GA,13121010122,3213723,3637,1.241,0.001,33.9487098,-84.3514006
GA,13121010123,2764433,16474,1.067,0.006,33.9448567,-84.3638523
GA,13121010204,9419824,348484,3.637,0.135,33.9220502,-84.420917
GA,13121010205,6592700,15232,2.545,0.006,33.9194128,-84.4006248
GA,13121010206,14786808,191711,5.709,0.074,33.8959813,-84.4216668
GA,13121010208,5384851,775290,2.079,0.299,33.9897059,-84.3662291
GA,13121010209,3594717,308754,1.388,0.119,33.971313,-84.366547
GA,13121010210,4558566,151858,1.76,0.059,33.9525466,-84.3796136
GA,13121010211,3828615,34435,1.478,0.013,33.8812683,-84.3956762
GA,13121010212,3259384,53193,1.258,0.021,33.9021788,-84.3843624
GA,13121010301,85480233,1222551,33.004,0.472,33.6369797,-84.6514351
GA,13121010303,34387082,627086,13.277,0.242,33.7082359,-84.5754911
GA,13121010304,39449841,117288,15.232,0.045,33.658599,-84.5620747
GA,13121010400,182159014,2958079,70.332,1.142,33.5546062,-84.7260797
GA,13121010507,6918154,26759,2.671,0.01,33.608917,-84.4769375
GA,13121010508,3906744,0,1.508,0,33.5919667,-84.4764025
GA,13121010510,30893906,296534,11.928,0.114,33.5485986,-84.544354
GA,13121010511,16041986,198747,6.194,0.077,33.6142648,-84.5128073
GA,13121010512,9168195,81830,3.54,0.032,33.593106,-84.539093
GA,13121010513,28900525,352514,11.159,0.136,33.5920259,-84.5606039
GA,13121010514,46975633,669205,18.137,0.258,33.5719474,-84.6116201
GA,13121010515,11082895,271081,4.279,0.105,33.5507439,-84.4935426
GA,13121010516,8397075,15655,3.242,0.006,33.5747658,-84.4766503
GA,13121010601,2930334,0,1.131,0,33.6610333,-84.4572758
GA,13121010603,6147405,28639,2.374,0.011,33.6454932,-84.4694417
GA,13121010604,4741041,0,1.831,0,33.6280717,-84.4732073
GA,13121010800,5588635,0,2.158,0,33.6621228,-84.409333
GA,13121011000,2831293,0,1.093,0,33.6742763,-84.4270054
GA,13121011100,3459695,0,1.336,0,33.6880886,-84.4272234
GA,13121011201,3729940,8279,1.44,0.003,33.6923449,-84.4436883
GA,13121011202,3208220,0,1.239,0,33.6771978,-84.4503095
GA,13121011301,5034416,27025,1.944,0.01,33.6891521,-84.4681656
GA,13121011303,7016840,4735,2.709,0.002,33.6689408,-84.4807378
GA,13121011305,2929128,4939,1.131,0.002,33.6476996,-84.4912744
GA,13121011306,7177046,2161,2.771,0.001,33.6389921,-84.50339
GA,13121011405,7592642,160237,2.932,0.062,34.0201892,-84.3498247
GA,13121011410,7442140,585747,2.873,0.226,33.9934653,-84.2860346
GA,13121011411,7205428,624012,2.782,0.241,34.0058303,-84.3203283
GA,13121011412,8900223,92426,3.436,0.036,34.0239783,-84.2943878
GA,13121011414,4672735,23566,1.804,0.009,34.0060986,-84.2714277
GA,13121011416,6615507,40948,2.554,0.016,34.0649975,-84.3455864
GA,13121011417,7522070,98491,2.904,0.038,34.0564726,-84.3693574
GA,13121011418,10641701,223805,4.109,0.086,34.0392348,-84.3897969
GA,13121011419,6838660,75066,2.64,0.029,34.045539,-84.372937
GA,13121011420,1660481,3114,0.641,0.001,34.0332055,-84.3232629
GA,13121011421,3882996,56601,1.499,0.022,34.0405266,-84.332837
GA,13121011422,3694697,677327,1.427,0.262,34.0061025,-84.3682633
GA,13121011423,6468941,79349,2.498,0.031,34.0212455,-84.391009
GA,13121011424,4867419,15839,1.879,0.006,34.0162479,-84.2585739
GA,13121011425,10686001,471168,4.126,0.182,34.0137232,-84.2406185
GA,13121011426,1469986,0,0.568,0,34.0371528,-84.2460359
GA,13121011427,6898113,101654,2.663,0.039,34.0300462,-84.2714924
GA,13121011503,30547219,528025,11.794,0.204,34.1059738,-84.3659221
GA,13121011504,58675266,762613,22.655,0.294,34.1581712,-84.3134107
GA,13121011505,4164407,140672,1.608,0.054,34.0808748,-84.3731024
GA,13121011506,11056266,352498,4.269,0.136,34.0799312,-84.4033555
GA,13121011610,4693024,30300,1.812,0.012,34.0859885,-84.3155129
GA,13121011611,14128661,75798,5.455,0.029,34.0571527,-84.3084635
GA,13121011612,7186751,260771,2.775,0.101,34.0064462,-84.2018951
GA,13121011613,6511624,24067,2.514,0.009,34.0320332,-84.2167367
GA,13121011614,8449265,53312,3.262,0.021,34.101491,-84.2679865
GA,13121011615,20191447,386837,7.796,0.149,34.1119279,-84.2897026
GA,13121011616,5705792,14543,2.203,0.006,34.0721558,-84.2879233
GA,13121011617,6547246,24959,2.528,0.01,34.0414812,-84.2683928
GA,13121011618,5178116,49326,1.999,0.019,34.056505,-84.2649627
GA,13121011619,7125785,14344,2.751,0.006,34.0667902,-84.2448337
GA,13121011620,7411482,368997,2.862,0.142,34.0716708,-84.2150567
GA,13121011621,10648858,361774,4.112,0.14,34.0869934,-84.2332337
GA,13121011622,16925963,297929,6.535,0.115,34.0444026,-84.1466692
GA,13121011623,9120714,175979,3.522,0.068,34.022421,-84.1803637
GA,13121011624,2676278,33580,1.033,0.013,34.0787883,-84.191633
GA,13121011625,6055305,80799,2.338,0.031,34.0286753,-84.1956636
GA,13121011626,5798893,27095,2.239,0.01,34.0618554,-84.1874179
GA,13121011800,1892525,0,0.731,0,33.7708994,-84.4087872
GA,13121011900,1507332,0,0.582,0,33.7538839,-84.3825135
GA,13121012000,2302197,0,0.889,0,33.7361403,-84.392823
GA,13121012300,3572652,0,1.379,0,33.6613178,-84.4395348
GA,13121980000,2728045,0,1.053,0,33.6518535,-84.4257125
GA,13123080100,356917641,225117,137.807,0.087,34.6883461,-84.3312041
GA,13123080200,338547451,534864,130.714,0.207,34.7777456,-84.5187762
GA,13123080300,66082220,40224,25.514,0.016,34.6877897,-84.4835056
GA,13123080400,190027142,11312663,73.37,4.368,34.6264386,-84.5993087
GA,13123080500,152368042,114856,58.83,0.044,34.5928358,-84.4300469
GA,13125010100,372284127,1847843,143.74,0.713,33.2274908,-82.6069126
GA,13127000101,3186983,8458616,1.231,3.266,31.1331271,-81.3585938
GA,13127000102,8797556,2231569,3.397,0.862,31.1489551,-81.4093453
GA,13127000200,12947168,680553,4.999,0.263,31.1727308,-81.3849665
GA,13127000300,124584428,41913606,48.102,16.183,31.2631302,-81.3326103
GA,13127000401,110876807,2834332,42.81,1.094,31.3249773,-81.5887531
GA,13127000403,68142689,19398115,26.31,7.49,31.2533357,-81.4219774
GA,13127000404,148768741,3628409,57.44,1.401,31.3059838,-81.5107035
GA,13127000501,8877146,646299,3.427,0.25,31.1760859,-81.4753806
GA,13127000503,6502308,615291,2.511,0.238,31.1988891,-81.4671337
GA,13127000504,2736328,8423,1.057,0.003,31.2209825,-81.467407
GA,13127000600,17459122,2431979,6.741,0.939,31.214476,-81.5262136
GA,13127000700,16378606,2329905,6.324,0.9,31.1946264,-81.5045531
GA,13127000800,10061614,5559722,3.885,2.147,31.1402126,-81.5086931
GA,13127000900,21501533,14681628,8.302,5.669,31.1261435,-81.4571145
GA,13127001000,525540005,68566502,202.912,26.474,31.1947902,-81.6077856
GA,13127990000,0,255438863,0,98.626,31.1427304,-81.3044534
GA,13129970100,253255507,802114,97.783,0.31,34.5472079,-84.7661655
GA,13129970200,227511604,2401858,87.843,0.927,34.5500907,-84.9996347
GA,13129970300,53119738,1076652,20.51,0.416,34.5390291,-84.9269315
GA,13129970400,20992456,113228,8.105,0.044,34.5113526,-84.8928295
GA,13129970500,7096893,0,2.74,0,34.4906126,-84.9329182
GA,13129970600,38664100,304287,14.928,0.117,34.4743112,-84.9699836
GA,13129970700,91716107,588219,35.412,0.227,34.4233324,-84.9981643
GA,13129970800,67244937,79676,25.963,0.031,34.4555247,-84.8863247
GA,13129970900,161996629,363767,62.547,0.14,34.4403001,-84.7645992
GA,13131950100,258317993,3188035,99.737,1.231,31.034047,-84.2480765
GA,13131950200,217841800,1863911,84.109,0.72,30.8874448,-84.3172837
GA,13131950300,68568382,980798,26.474,0.379,30.9206348,-84.2450062
GA,13131950400,141474135,1893201,54.623,0.731,30.9289454,-84.1507767
GA,13131950500,135007093,2570558,52.127,0.992,30.8268677,-84.1581835
GA,13131950600,355942819,4429379,137.43,1.71,30.7442597,-84.227604
GA,13133950100,344192216,15563259,132.893,6.009,33.6687817,-83.2236845
GA,13133950200,121541789,464654,46.928,0.179,33.6417395,-83.037825
GA,13133950301,33884503,11269123,13.083,4.351,33.4325199,-83.2189204
GA,13133950302,111898021,6928177,43.204,2.675,33.5029056,-83.2049256
GA,13133950303,140260686,3589881,54.155,1.386,33.5849478,-83.183604
