USPS,GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                             
WA,53045960700,1936147,0,0.748,0,47.2244603,-123.1194547
WA,53045960800,13562638,1567042,5.237,0.605,47.2335745,-123.090368
WA,53045960900,5661754,0,2.186,0,47.2015548,-123.108283
WA,53045961000,58621382,10633093,22.634,4.105,47.1895037,-123.0152277
WA,53045961100,105840446,56356207,40.865,21.759,47.2306537,-122.9651489
WA,53045961200,65367587,8148514,25.239,3.146,47.2986031,-122.9635943
WA,53045961300,177162056,7702366,68.403,2.974,47.118232,-123.1667533
WA,53047940100,924245296,18362659,356.853,7.09,48.2528216,-118.9373206
WA,53047940200,1748037677,40454770,674.921,15.62,48.3176297,-119.2787561
WA,53047970300,3285782336,30009358,1268.648,11.587,48.7873839,-119.3068549
WA,53047970400,585535238,4557799,226.076,1.76,48.7004711,-119.4968208
WA,53047970500,1033040002,8758490,398.859,3.382,48.5276129,-119.7256116
WA,53047970600,40293004,701021,15.557,0.271,48.4256903,-119.5217102
WA,53047970700,87521903,740878,33.792,0.286,48.3017753,-119.7535526
WA,53047970800,540888834,6571559,208.838,2.537,48.197529,-119.8475182
WA,53047970900,3821118812,4516203,1475.342,1.744,48.7033882,-120.3722518
WA,53047971000,1572846198,5780016,607.279,2.232,48.2589121,-120.1420149
WA,53049950200,401391592,14800631,154.978,5.715,46.7440073,-123.6825273
WA,53049950300,376790070,147482185,145.479,56.943,46.6541745,-123.9011591
WA,53049950400,1502696365,114963687,580.194,44.388,46.4979194,-123.6740272
WA,53049950500,62979553,22374276,24.317,8.639,46.3514267,-123.9924573
WA,53049950600,3297027,1093210,1.273,0.422,46.3483499,-124.0591663
WA,53049950700,26560363,25413928,10.255,9.812,46.4312069,-124.0320596
WA,53049950800,42157204,107412633,16.277,41.472,46.5827228,-124.0272568
WA,53049990100,0,327305184,0,126.373,46.5287657,-124.1095524
WA,53051970100,1741348120,19745764,672.338,7.624,48.7166048,-117.2526299
WA,53051970200,1209324192,34494096,466.923,13.318,48.4859383,-117.3043923
WA,53051970300,92634343,2433232,35.766,0.939,48.1985341,-117.1089562
WA,53051970400,416785491,5108077,160.922,1.972,48.1559487,-117.3308855
WA,53051970500,166541014,3604164,64.302,1.392,48.1051127,-117.1154811
WA,53053060200,15723797,9192054,6.071,3.549,47.2668489,-122.4078355
WA,53053060300,5515503,9884998,2.13,3.817,47.306805,-122.5268439
WA,53053060400,2537792,3976447,0.98,1.535,47.2852555,-122.4851483
WA,53053060500,2116836,668446,0.817,0.258,47.275214,-122.4746683
WA,53053060600,2130220,4742856,0.822,1.831,47.2733562,-122.4580971
WA,53053060700,2105866,0,0.813,0,47.261373,-122.4785267
WA,53053060800,2583067,0,0.997,0,47.265596,-122.4963465
WA,53053060903,2313031,1442717,0.893,0.557,47.2860173,-122.5263961
WA,53053060904,1948487,0,0.752,0,47.2808047,-122.5099314
WA,53053060905,3038716,971534,1.173,0.375,47.2665694,-122.5335814
WA,53053060906,1573421,0,0.608,0,47.2633152,-122.5097996
WA,53053061001,2874166,1740617,1.11,0.672,47.2539313,-122.5484041
WA,53053061002,3029116,8198,1.17,0.003,47.2462062,-122.5223595
WA,53053061100,4353613,41555,1.681,0.016,47.2455764,-122.4936719
WA,53053061200,1890514,0,0.73,0,47.2490842,-122.4745331
WA,53053061300,1574643,0,0.608,0,47.2500153,-122.4589966
WA,53053061400,927202,0,0.358,0,47.2502459,-122.4483265
WA,53053061500,1171144,0,0.452,0,47.2621977,-122.4494504
WA,53053061601,761485,0,0.294,0,47.2542281,-122.4402346
WA,53053061602,1056965,0,0.408,0,47.2401506,-122.4377414
WA,53053061700,2641463,5766,1.02,0.002,47.2378473,-122.4584483
WA,53053061800,1383817,0,0.534,0,47.2267872,-122.4518338
WA,53053061900,1039865,0,0.401,0,47.2276734,-122.4341708
WA,53053062000,2065341,33947,0.797,0.013,47.2293124,-122.4184094
WA,53053062300,2455989,0,0.948,0,47.2142233,-122.4167847
WA,53053062400,2266569,0,0.875,0,47.2145262,-122.4337774
WA,53053062500,2900393,0,1.12,0,47.2149287,-122.4522054
WA,53053062600,6946140,6314,2.682,0.002,47.2203846,-122.4773836
WA,53053062801,3760443,12847,1.452,0.005,47.2221563,-122.4973587
WA,53053062802,3005552,0,1.16,0,47.194001,-122.4964605
WA,53053062900,2981031,0,1.151,0,47.2003326,-122.4786274
WA,53053063000,2204911,0,0.851,0,47.1971869,-122.4677762
WA,53053063100,2341221,106487,0.904,0.041,47.1974147,-122.45178
WA,53053063200,2361069,0,0.912,0,47.1989933,-122.4321664
WA,53053063300,3382433,0,1.306,0,47.1990056,-122.408661
WA,53053063400,3860357,0,1.49,0,47.1809619,-122.4314571
WA,53053063501,1915152,6994,0.739,0.003,47.186447,-122.4512342
WA,53053063502,1927547,9524,0.744,0.004,47.175076,-122.4516633
WA,53053070100,1896402624,14145116,732.205,5.461,46.9558662,-121.8164224
WA,53053070203,35552914,523196,13.727,0.202,47.1276265,-122.1904435
WA,53053070204,5175169,62266,1.998,0.024,47.1424677,-122.1276898
WA,53053070205,19200296,48014,7.413,0.019,47.1593963,-122.0886541
WA,53053070206,38984521,419137,15.052,0.162,47.1095713,-122.0921198
WA,53053070207,32759304,782972,12.648,0.302,47.1508943,-122.0115296
WA,53053070307,27784532,741153,10.728,0.286,47.2120409,-122.1281966
WA,53053070308,3220652,70628,1.244,0.027,47.1825061,-122.176961
WA,53053070309,11565098,21534,4.465,0.008,47.185835,-122.1480816
WA,53053070310,5623195,44073,2.171,0.017,47.1607635,-122.1650031
WA,53053070311,4985129,1573,1.925,0.001,47.1573307,-122.1379143
WA,53053070312,8306608,15974,3.207,0.006,47.1665442,-122.2056827
WA,53053070313,13820612,158785,5.336,0.061,47.2078839,-122.193698
WA,53053070314,4181506,1592376,1.614,0.615,47.2247289,-122.1859129
WA,53053070315,9755610,74461,3.767,0.029,47.239506,-122.166015
WA,53053070316,3495752,2673,1.35,0.001,47.2464515,-122.2155896
WA,53053070401,9393193,345146,3.627,0.133,47.1679233,-122.2248326
WA,53053070403,13951275,316472,5.387,0.122,47.0801751,-122.2071325
WA,53053070404,4987154,182916,1.926,0.071,47.1116228,-122.2200468
WA,53053070703,5697065,103929,2.2,0.04,47.2489124,-122.3177058
WA,53053071100,6512495,2443,2.514,0.001,47.1750181,-122.3742621
WA,53053071205,7823639,1769,3.021,0.001,47.1871648,-122.3417554
WA,53053071206,7884522,6124,3.044,0.002,47.1661273,-122.323965
WA,53053071207,4852563,38129,1.874,0.015,47.1609895,-122.2813654
WA,53053071208,3674991,4004,1.419,0.002,47.1444308,-122.2782321
WA,53053071209,2324686,0,0.898,0,47.1635255,-122.264972
WA,53053071210,8636542,49949,3.335,0.019,47.1707138,-122.2423902
WA,53053071304,5346849,27397,2.064,0.011,47.1369786,-122.310162
WA,53053071305,9953801,9826,3.843,0.004,47.1506822,-122.386232
WA,53053071306,12236869,0,4.725,0,47.1240725,-122.3793226
WA,53053071307,5202533,15994,2.009,0.006,47.1493363,-122.3334484
WA,53053071309,4133685,0,1.596,0,47.1150433,-122.3403114
WA,53053071310,6498038,4136,2.509,0.002,47.1290607,-122.3413479
WA,53053071403,5109683,986699,1.973,0.381,47.1086836,-122.4515591
WA,53053071406,16445697,19208,6.35,0.007,47.0733893,-122.3822005
WA,53053071407,8440957,0,3.259,0,47.0618192,-122.3511337
WA,53053071408,2923852,0,1.129,0,47.1098273,-122.4204449
WA,53053071409,2125874,0,0.821,0,47.1007056,-122.4174613
WA,53053071410,5863793,0,2.264,0,47.0857643,-122.4199421
WA,53053071411,3379354,0,1.305,0,47.0718234,-122.4088552
WA,53053071503,5647525,57065,2.181,0.022,47.1333392,-122.4519069
WA,53053071504,2651531,0,1.024,0,47.145689,-122.4452788
WA,53053071505,4495145,0,1.736,0,47.1323769,-122.423571
WA,53053071506,3933198,0,1.519,0,47.1216372,-122.4054263
WA,53053071601,4032413,0,1.557,0,47.1797628,-122.4100405
WA,53053071602,4693479,0,1.812,0,47.1599423,-122.4182984
WA,53053071703,871093,50966,0.336,0.02,47.1709835,-122.463994
WA,53053071704,1352354,0,0.522,0,47.1638203,-122.4667716
WA,53053071705,2389700,0,0.923,0,47.1641662,-122.4433982
WA,53053071706,1610389,0,0.622,0,47.1564837,-122.4672129
WA,53053071707,1269297,0,0.49,0,47.1547534,-122.4423064
WA,53053071803,4608947,0,1.78,0,47.1847572,-122.5078991
WA,53053071805,1349186,0,0.521,0,47.1599265,-122.5002916
WA,53053071806,1681328,0,0.649,0,47.1444655,-122.5051427
WA,53053071807,4143029,98497,1.6,0.038,47.1696254,-122.4954777
WA,53053071808,1956232,118426,0.755,0.046,47.1783805,-122.4746903
WA,53053071901,4157487,17400,1.605,0.007,47.1580824,-122.5177253
WA,53053071902,6217247,2809351,2.4,1.085,47.1530137,-122.5374064
WA,53053072000,2633971,496631,1.017,0.192,47.1229256,-122.5401796
WA,53053072105,4668540,21731,1.803,0.008,47.1871468,-122.553261
WA,53053072106,3412556,0,1.318,0,47.1861705,-122.5339354
WA,53053072107,4886679,160237,1.887,0.062,47.1707661,-122.5576655
WA,53053072108,3224709,961742,1.245,0.371,47.1454232,-122.5576115
WA,53053072109,3994640,10598285,1.542,4.092,47.1689736,-122.6122864
WA,53053072111,1946904,0,0.752,0,47.1661679,-122.5908409
WA,53053072112,2407939,0,0.93,0,47.1605593,-122.5773633
WA,53053072305,4066566,0,1.57,0,47.2311155,-122.5158341
WA,53053072307,1953748,0,0.754,0,47.2165495,-122.5529414
WA,53053072308,7643686,9310227,2.951,3.595,47.2057027,-122.5747949
WA,53053072309,3271577,2236950,1.263,0.864,47.23141,-122.564052
WA,53053072310,2098990,0,0.81,0,47.2295839,-122.5435661
WA,53053072311,2443694,6948,0.944,0.003,47.2314065,-122.5306262
WA,53053072312,2458910,0,0.949,0,47.2043152,-122.5203159
WA,53053072313,2558620,0,0.988,0,47.2136116,-122.5174316
WA,53053072405,12240353,14960978,4.726,5.776,47.2956448,-122.6750715
WA,53053072406,16778319,13279,6.478,0.005,47.3077678,-122.6229438
WA,53053072407,5503657,3987755,2.125,1.54,47.2983847,-122.5634327
WA,53053072408,15323282,5149348,5.916,1.988,47.2877797,-122.5899163
WA,53053072409,5871769,2575243,2.267,0.994,47.2832879,-122.6150485
WA,53053072410,13437711,25007834,5.188,9.656,47.2576862,-122.6465524
WA,53053072503,16417163,6109883,6.339,2.359,47.3845845,-122.6607379
WA,53053072504,15036914,7596360,5.806,2.933,47.3409048,-122.633045
WA,53053072505,21680406,3475,8.371,0.001,47.3769849,-122.5993723
WA,53053072506,15316879,12160773,5.914,4.695,47.3689225,-122.548231
WA,53053072507,4142049,1588651,1.599,0.613,47.3287892,-122.5856632
WA,53053072601,44255164,2411458,17.087,0.931,47.3762038,-122.7506193
WA,53053072602,43248107,38588692,16.698,14.899,47.3084173,-122.7610668
WA,53053072603,90750064,108420073,35.039,41.861,47.2094984,-122.6842971
WA,53053072800,17643569,5849362,6.812,2.258,47.1041405,-122.6651722
WA,53053072901,18313382,3086,7.071,0.001,47.1296327,-122.4909192
WA,53053072903,26606437,3275332,10.273,1.265,47.1293195,-122.6014267
WA,53053072905,5832553,0,2.252,0,47.0908898,-122.6066684
WA,53053072906,227973149,2573416,88.021,0.994,47.0301896,-122.5501899
WA,53053072907,16198911,0,6.254,0,47.1061131,-122.5398573
WA,53053073001,64397293,947152,24.864,0.366,46.969881,-122.4998788
WA,53053073005,53777746,74036,20.764,0.029,46.9733128,-122.3874177
WA,53053073006,119198276,2553032,46.023,0.986,46.8987367,-122.4185317
WA,53053073108,9900973,0,3.823,0,47.0940823,-122.3370529
WA,53053073110,5672822,138804,2.19,0.054,47.1336467,-122.2531473
WA,53053073111,3722814,9776,1.437,0.004,47.1222681,-122.2774266
WA,53053073113,18494398,6944,7.141,0.003,47.0719425,-122.2649319
WA,53053073114,6903398,17931,2.665,0.007,47.038046,-122.3764485
WA,53053073115,6850710,3197,2.645,0.001,47.0394147,-122.3483495
WA,53053073116,16086256,51388,6.211,0.02,47.0237808,-122.321944
WA,53053073117,49431874,230779,19.086,0.089,46.9682193,-122.3282624
WA,53053073118,30926838,222956,11.941,0.086,47.0450319,-122.2371097
WA,53053073119,95934566,3856329,37.041,1.489,46.9720036,-122.2137899
WA,53053073120,3303439,13060,1.275,0.005,47.1162168,-122.300881
WA,53053073121,2849846,0,1.1,0,47.1034973,-122.3054333
WA,53053073122,5032200,0,1.943,0,47.1057867,-122.2741688
WA,53053073123,9568242,97539,3.694,0.038,47.0903198,-122.2431361
WA,53053073124,3917609,0,1.513,0,47.0645059,-122.304125
WA,53053073125,6257536,0,2.416,0,47.0793128,-122.316583
WA,53053073126,1403617,0,0.542,0,47.0907184,-122.3014937
WA,53053073200,547480393,11834786,211.383,4.569,46.8389981,-122.1303032
WA,53053073301,14520022,269371,5.606,0.104,47.2272148,-122.2362644
WA,53053073302,2963830,111737,1.144,0.043,47.1972462,-122.2371882
WA,53053073404,6370782,32560,2.46,0.013,47.1826415,-122.3069138
WA,53053073405,2970132,1797,1.147,0.001,47.1759933,-122.2763304
WA,53053073406,4354388,55002,1.681,0.021,47.1839926,-122.2645159
WA,53053073407,2355472,77381,0.909,0.03,47.1983845,-122.2976951
WA,53053073408,2731588,7779,1.055,0.003,47.1994555,-122.3202118
WA,53053073500,16362916,21131,6.318,0.008,47.2320641,-122.273831
WA,53053940001,3030015,13361987,1.17,5.159,47.3053995,-122.4435979
WA,53053940002,13422780,171525,5.183,0.066,47.2491204,-122.3642206
WA,53053940003,4064430,121638,1.569,0.047,47.2287315,-122.3450761
WA,53053940004,17903047,148319,6.912,0.057,47.2050049,-122.3726612
WA,53053940005,4256513,0,1.643,0,47.2792343,-122.3721884
WA,53053940006,1825314,0,0.705,0,47.2153941,-122.4012241
WA,53053940007,2496121,26552,0.964,0.01,47.232117,-122.4011947
WA,53053940008,3054129,0,1.179,0,47.2939996,-122.3954596
WA,53053940009,7882131,0,3.043,0,47.2296197,-122.312812
WA,53053940010,8838954,313404,3.413,0.121,47.2059958,-122.301554
WA,53053940011,3753215,0,1.449,0,47.301143,-122.4159977
WA,53055960100,167384632,97712589,64.628,37.727,48.6419778,-122.890388
WA,53055960300,143421567,102597510,55.375,39.613,48.5712636,-123.1134824
WA,53055960400,15115433,11585380,5.836,4.473,48.5310919,-122.9881427
WA,53055960500,124507042,119798638,48.072,46.255,48.5219398,-122.8719821
WA,53055990100,0,825734144,0,318.818,48.693993,-123.267877
WA,53057940200,3252714,1958597,1.256,0.756,48.4914593,-122.6764336
WA,53057940300,48978493,6445362,18.911,2.489,48.4541014,-122.6039283
WA,53057940400,11758010,2893741,4.54,1.117,48.4925951,-122.6505784
WA,53057940500,1429493,0,0.552,0,48.4954058,-122.6166087
WA,53057940600,2600685,6322871,1.004,2.441,48.4990914,-122.6038281
WA,53057940700,1449913,309443,0.56,0.119,48.5139077,-122.6243039
WA,53057940800,30854608,5314608,11.913,2.052,48.4154021,-122.5363955
WA,53057950100,59047565,6089092,22.798,2.351,48.5393004,-122.6359788
WA,53057950800,190358722,4982875,73.498,1.924,48.5766605,-122.3897018
WA,53057950900,161829012,1483190,62.483,0.573,48.5966129,-122.1712752
WA,53057951000,368177924,6114121,142.154,2.361,48.5742015,-121.9747479
WA,53057951100,2338804867,26160482,903.018,10.101,48.499449,-121.329368
WA,53057951200,758886971,6393987,293.008,2.469,48.3838788,-121.9535401
WA,53057951300,61386470,3761686,23.701,1.452,48.4587893,-122.1993304
WA,53057951400,9837572,480607,3.798,0.186,48.4943421,-122.2411983
WA,53057951500,23175878,14953,8.948,0.006,48.5208123,-122.2464752
WA,53057951600,33611544,506151,12.977,0.195,48.5108524,-122.3163599
WA,53057951700,3151593,232845,1.217,0.09,48.467183,-122.3221375
WA,53057951800,10220612,322748,3.946,0.125,48.4662776,-122.3422279
WA,53057951900,58419612,3404663,22.556,1.315,48.470285,-122.4291068
WA,53057952100,84893411,3458767,32.778,1.335,48.4045311,-122.4384327
WA,53057952200,7064546,613470,2.728,0.237,48.43986,-122.3421913
WA,53057952301,2586647,0,0.999,0,48.4355432,-122.3025813
WA,53057952302,13697061,1012205,5.288,0.391,48.448413,-122.2834395
WA,53057952401,1812826,0,0.7,0,48.413217,-122.3266506
WA,53057952402,11750943,0,4.537,0,48.4070911,-122.2832995
WA,53057952500,1809496,187501,0.699,0.072,48.4170171,-122.3390553
WA,53057952600,16953690,1107502,6.546,0.428,48.4045055,-122.3413895
WA,53057952700,163239123,4506097,63.027,1.74,48.3413721,-122.3039518
WA,53057990100,0,389981312,0,150.573,48.41533,-122.626353
WA,53059950100,3570786865,34843807,1378.689,13.453,46.083448,-121.9117513
WA,53059950200,333978496,16530368,128.95,6.382,45.6637871,-122.0847591
WA,53059950300,77927329,4205209,30.088,1.624,45.730763,-121.9349536
WA,53059950400,219509031,16575341,84.753,6.4,45.7498344,-121.6856841
WA,53059950500,92673945,1190221,35.782,0.46,45.7851341,-121.8925277
WA,53061040100,4798188,3969649,1.853,1.533,48.00415,-122.2197294
WA,53061040200,2565819,433768,0.991,0.167,48.0027689,-122.1870338
WA,53061040300,1049264,0,0.405,0,47.9941342,-122.2000385
WA,53061040400,1703150,725332,0.658,0.28,47.9855126,-122.2166169
WA,53061040500,1802593,205260,0.696,0.079,47.9849396,-122.1815113
WA,53061040700,2806752,110645,1.084,0.043,47.9731875,-122.1971281
WA,53061040800,1439692,1525964,0.556,0.589,47.9780755,-122.2204
WA,53061040900,3310640,1063926,1.278,0.411,47.9601341,-122.23608
WA,53061041000,3071966,0,1.186,0,47.9601839,-122.2135268
WA,53061041100,2719583,6510,1.05,0.003,47.9446678,-122.2205239
WA,53061041201,1485818,0,0.574,0,47.9447703,-122.235622
WA,53061041202,2650628,44326,1.023,0.017,47.9282413,-122.2252643
WA,53061041301,4535241,1688378,1.751,0.652,47.9421471,-122.3007548
WA,53061041303,3800669,0,1.467,0,47.940822,-122.2465469
WA,53061041304,10270655,1055241,3.966,0.407,47.9448887,-122.2664436
WA,53061041400,3323591,0,1.283,0,47.9417409,-122.2038365
WA,53061041500,5425482,251297,2.095,0.097,47.9358943,-122.1869829
WA,53061041601,4672493,0,1.804,0,47.9162062,-122.1932792
WA,53061041605,2462209,9609,0.951,0.004,47.9011869,-122.1957841
WA,53061041606,2525924,45367,0.975,0.018,47.8857346,-122.1969528
WA,53061041607,2915655,0,1.126,0,47.8983789,-122.1734933
WA,53061041608,3769233,0,1.455,0,47.8860202,-122.1686508
WA,53061041701,2963221,401753,1.144,0.155,47.8899399,-122.2149774
WA,53061041703,3698002,236620,1.428,0.091,47.8599737,-122.2400339
WA,53061041704,4037891,0,1.559,0,47.8673814,-122.225181
WA,53061041805,3323438,0,1.283,0,47.9140187,-122.2227026
WA,53061041806,2844374,0,1.098,0,47.9016434,-122.2302099
WA,53061041808,1690138,0,0.653,0,47.8907825,-122.2308971
WA,53061041809,1079258,0,0.417,0,47.8917497,-122.2455166
WA,53061041810,893332,0,0.345,0,47.8860716,-122.2490656
WA,53061041811,3281569,98005,1.267,0.038,47.870649,-122.251008
WA,53061041812,1869425,0,0.722,0,47.8750641,-122.2668834
WA,53061041901,8847183,0,3.416,0,47.901657,-122.2789279
WA,53061041903,3410937,0,1.317,0,47.9153115,-122.2579258
WA,53061041904,1429898,0,0.552,0,47.916772,-122.2388771
WA,53061041905,2227002,0,0.86,0,47.9014135,-122.2571911
WA,53061042001,4853553,1095601,1.874,0.423,47.9114849,-122.3146889
WA,53061042003,2759151,576283,1.065,0.223,47.867766,-122.3238457
WA,53061042004,2382614,153461,0.92,0.059,47.867725,-122.281908
WA,53061042005,6369517,826096,2.459,0.319,47.8829314,-122.3143611
WA,53061042006,2671334,0,1.031,0,47.8941034,-122.2989299
WA,53061050101,2562350,200466,0.989,0.077,47.8604522,-122.3232734
WA,53061050102,1805959,0,0.697,0,47.8581251,-122.295589
WA,53061050200,4530554,1271104,1.749,0.491,47.8448572,-122.3376212
WA,53061050300,3731257,880998,1.441,0.34,47.8281986,-122.3577383
WA,53061050401,3336957,0,1.288,0,47.814751,-122.3495445
WA,53061050402,2845354,0,1.099,0,47.8043944,-122.3499284
WA,53061050500,3412534,570857,1.318,0.22,47.8066452,-122.3782361
WA,53061050600,3209644,977407,1.239,0.377,47.7881057,-122.3881006
WA,53061050700,3083785,0,1.191,0,47.784647,-122.3650599
WA,53061050800,3193203,2376,1.233,0.001,47.793236,-122.3490897
WA,53061050900,1497358,127576,0.578,0.049,47.7859889,-122.337135
WA,53061051000,3339061,279649,1.289,0.108,47.7926729,-122.3232196
WA,53061051100,2057575,0,0.794,0,47.7839904,-122.3071252
WA,53061051200,2100184,0,0.811,0,47.7978124,-122.3058174
WA,53061051300,2952903,0,1.14,0,47.7923565,-122.2912707
WA,53061051400,4004066,34278,1.546,0.013,47.8129269,-122.3065992
WA,53061051500,3278705,0,1.266,0,47.8207652,-122.326415
WA,53061051601,2449362,0,0.946,0,47.8448185,-122.3092833
WA,53061051602,2051437,0,0.792,0,47.834005,-122.3155946
WA,53061051701,2491487,0,0.962,0,47.8299717,-122.2999364
WA,53061051702,2167086,0,0.837,0,47.8312065,-122.2863838
WA,53061051802,5005391,0,1.933,0,47.839613,-122.2735752
WA,53061051803,1597958,0,0.617,0,47.8562368,-122.2815196
WA,53061051804,2355488,0,0.909,0,47.8572221,-122.2638368
WA,53061051905,5282377,0,2.04,0,47.816056,-122.2709173
WA,53061051912,13271235,187053,5.124,0.072,47.7848446,-122.106315
WA,53061051913,3956516,0,1.528,0,47.7999624,-122.2682556
WA,53061051914,3426956,0,1.323,0,47.7843486,-122.2726505
WA,53061051915,4144039,0,1.6,0,47.8060371,-122.2466565
WA,53061051916,2788070,0,1.076,0,47.7997544,-122.2291906
WA,53061051917,2932937,0,1.132,0,47.7840394,-122.245169
WA,53061051918,4477555,0,1.729,0,47.7834467,-122.2143909
WA,53061051921,2453188,0,0.947,0,47.8208453,-122.2204838
WA,53061051922,3810086,0,1.471,0,47.8110567,-122.2248515
WA,53061051923,3721344,0,1.437,0,47.832753,-122.2090344
WA,53061051924,2656034,0,1.026,0,47.818915,-122.1962239
WA,53061051925,8016246,0,3.095,0,47.7949725,-122.1910588
WA,53061051926,8484900,0,3.276,0,47.7937223,-122.1619673
WA,53061051927,4607422,0,1.779,0,47.835437,-122.2381895
WA,53061051928,2302032,0,0.889,0,47.8434058,-122.2480891
WA,53061052003,5867889,27393,2.266,0.011,47.8522285,-122.1797468
WA,53061052004,3315254,10540,1.28,0.004,47.868695,-122.2071675
WA,53061052005,3589011,0,1.386,0,47.8578811,-122.2038678
WA,53061052006,1932455,0,0.746,0,47.8494718,-122.1963226
WA,53061052007,2194442,0,0.847,0,47.8395035,-122.1993428
WA,53061052104,43467010,6936232,16.783,2.678,47.98669,-122.1669598
WA,53061052105,51596794,3007421,19.922,1.161,47.8770787,-122.096128
WA,53061052107,12464831,0,4.813,0,47.8242011,-122.1557842
WA,53061052108,23399762,0,9.035,0,47.8312189,-122.1027589
WA,53061052112,14720116,0,5.683,0,47.8015535,-122.0715982
WA,53061052113,22147655,198776,8.551,0.077,47.7926846,-122.0212172
WA,53061052114,6496834,0,2.508,0,47.8506351,-122.154897
WA,53061052115,3057905,0,1.181,0,47.8698312,-122.1561865
WA,53061052118,11235889,0,4.338,0,47.8662947,-122.1319588
WA,53061052203,16233712,0,6.268,0,47.8782186,-121.9800353
WA,53061052204,9795022,0,3.782,0,47.8667668,-122.0183865
WA,53061052206,51545059,656136,19.902,0.253,47.927243,-121.938058
WA,53061052207,66958070,280666,25.853,0.108,47.9021504,-121.8778153
WA,53061052208,2078470,0,0.803,0,47.8564399,-121.9845322
WA,53061052209,8504201,156304,3.283,0.06,47.8308517,-122.0132972
WA,53061052301,39269979,731026,15.162,0.282,47.9615588,-122.0179744
WA,53061052302,34210958,0,13.209,0,47.9119988,-122.0322076
WA,53061052401,3869489,279362,1.494,0.108,47.9255961,-122.0955436
WA,53061052402,2430117,39446,0.938,0.015,47.9150606,-122.0895205
WA,53061052502,14113259,316193,5.449,0.122,47.9347064,-122.1187816
WA,53061052503,4996698,0,1.929,0,47.9864984,-122.1160226
WA,53061052504,7882416,0,3.043,0,47.9658347,-122.1113084
WA,53061052603,7551803,669541,2.916,0.259,48.031816,-122.0850872
WA,53061052604,3678287,2127178,1.42,0.821,47.9987277,-122.0936955
WA,53061052605,4726711,196405,1.825,0.076,48.0191053,-122.0667747
WA,53061052606,13063666,1093090,5.044,0.422,48.0040674,-122.0488494
WA,53061052607,10156198,0,3.921,0,47.9688262,-122.0745008
WA,53061052701,20451248,0,7.896,0,48.1245256,-122.1185986
WA,53061052705,15538879,550521,6,0.213,48.0523429,-122.1025251
WA,53061052706,4984608,0,1.925,0,48.0086872,-122.1211573
WA,53061052707,5286793,0,2.041,0,48.0261678,-122.1149932
WA,53061052708,3161373,0,1.221,0,48.0626285,-122.1301068
WA,53061052709,20141505,0,7.777,0,48.0899357,-122.0985926
WA,53061052803,14113206,0,5.449,0,48.133519,-122.1638021
WA,53061052804,6935558,0,2.678,0,48.104593,-122.1599773
WA,53061052805,4252728,0,1.642,0,48.0861093,-122.1740004
WA,53061052806,3167841,0,1.223,0,48.0834178,-122.1511314
WA,53061052903,2964291,392532,1.145,0.152,48.0531551,-122.1722506
WA,53061052904,3492091,15297,1.348,0.006,48.0510765,-122.149677
WA,53061052905,2046974,0,0.79,0,48.0675269,-122.173214
WA,53061052906,2418973,0,0.934,0,48.069198,-122.1536756
WA,53061053101,27408317,0,10.582,0,48.1730236,-122.2333219
WA,53061053102,24462313,748803,9.445,0.289,48.1393066,-122.2368928
WA,53061053201,46701566,6350744,18.032,2.452,48.1952183,-122.3171137
WA,53061053202,22207590,4437425,8.574,1.713,48.1425085,-122.3422759
WA,53061053301,24672581,3362173,9.526,1.298,48.2560314,-122.3660164
WA,53061053302,89008258,486479,34.366,0.188,48.2589939,-122.2781367
WA,53061053400,129785807,349052,50.111,0.135,48.2773381,-122.146733
WA,53061053504,11961450,13346,4.618,0.005,48.1809994,-122.1077218
WA,53061053505,49997979,327351,19.304,0.126,48.1097631,-122.0402996
WA,53061053506,257826188,1653022,99.547,0.638,48.2011528,-121.9823827
WA,53061053507,4770168,0,1.842,0,48.1643568,-122.1298558
WA,53061053508,14992555,0,5.789,0,48.1874424,-122.1660905
WA,53061053509,8433366,0,3.256,0,48.1633404,-122.1616238
WA,53061053602,533603852,7819821,206.026,3.019,48.0123109,-121.6782609
WA,53061053603,41050392,427034,15.85,0.165,48.0468122,-122.0181379
WA,53061053604,16006808,70859,6.18,0.027,48.080511,-122.0070399
WA,53061053700,1686845565,7172587,651.295,2.769,48.2371094,-121.4416703
WA,53061053801,1135991067,5351471,438.609,2.066,47.8728737,-121.4464055
WA,53061053802,22508385,14961,8.691,0.006,47.8752777,-121.832625
WA,53061053803,271341861,5188448,104.766,2.003,47.8955608,-121.6492101
WA,53061940001,50867868,7738000,19.64,2.988,48.0752244,-122.2219406
WA,53061940002,39006158,4834820,15.06,1.867,48.0961405,-122.3026053
WA,53061990002,0,176573510,0,68.175,48.0002035,-122.335387
WA,53061990100,0,13228343,0,5.107,48.2831458,-122.4110634
WA,53063000200,1881297,0,0.726,0,47.707707,-117.37095
WA,53063000300,1970737,0,0.761,0,47.7078414,-117.3870149
WA,53063000400,1923224,0,0.743,0,47.7078715,-117.4032297
WA,53063000500,1743250,0,0.673,0,47.7078639,-117.4185054
WA,53063000600,1299934,0,0.502,0,47.708114,-117.4311015
WA,53063000700,2154894,0,0.832,0,47.7080925,-117.4451911
WA,53063000800,3571112,0,1.379,0,47.7204678,-117.4614956
